postcode;;;;;;;;;;;;
3603;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3604;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3605;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3606;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3607;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3608;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3609;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3610;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3611;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3612;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3613;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3614;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3620;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3621;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3625;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3626;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3628;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3631;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3632;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3633;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3634;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Stichtse Vecht; R.J. Holland (505504);;
3641;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;De Ronde Veenen; R.J. Holland (505504);;
3642;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;De Ronde Veenen; R.J. Holland (505504);;
3643;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;De Ronde Veenen; R.J. Holland (505504);;
3645;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;De Ronde Veenen; R.J. Holland (505504);;
3646;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;De Ronde Veenen; R.J. Holland (505504);;
3648;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;De Ronde Veenen; R.J. Holland (505504);;
3651;Infra-SV  ;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Woerdense Verlaat; R.J. Holland (505504);;
3652;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Woerdense Verlaat; R.J. Holland (505504);;
3653;Infra-SV;West;Perceel 3;APK;;MD-RA-PV;4600006062;50;Woerdense Verlaat; R.J. Holland (505504);;
3740;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3741;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3742;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3743;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3744;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3745;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3746;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3747;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3748;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3749;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Baarn; R.J. Holland (505504);;
3750;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Bunschoten; R.J. Holland (505504);;
3751;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Bunschoten; R.J. Holland (505504);;
3752;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Bunschoten; R.J. Holland (505504);;
3753;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Bunschoten; R.J. Holland (505504);;
3754;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Bunschoten; R.J. Holland (505504);;
3755;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Eemnes; R.J. Holland (505504);;
3760;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3761;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3762;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3763;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3764;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3765;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3766;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3767;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3768;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3769;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Soest; R.J. Holland (505504);;
3790;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Leusden; R.J. Holland (505504);;
3791;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Leusden; R.J. Holland (505504);;
3800;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3801;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3802;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3803;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3804;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3805;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3806;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3807;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3808;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3809;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3810;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3811;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3812;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3813;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3814;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3815;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3816;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3817;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3818;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3819;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3820;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3821;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3822;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3823;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3824;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
3825;Infra-SV;Noord-Oost;Perceel 2;Quint;;MD-QG-PV;4600006061;50;Amersfoort; R.J. Holland (505504);;
